latitude;longetude;formattedAddress;cep;streetName;streetNumber;city;state;country
-236.210.968;-466.946.316;R. Bacaetava, 121 - Vila Gertrudes, Sǜo Paulo - SP, 04705-010, Brasil;04705-010;Rua Bacaetava;121;Sǜo Paulo;Sǜo Paulo;Brasil
-2.355.428;-466.542.283;R. Frei Caneca - Consolacao, Sǜo Paulo - SP, 35500-063, Brasil;35500-063;Rua Frei Caneca;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-236.073.286;-466.322.604;Rua Correia de Lemos, 543 - Chǭcara Inglesa, Sǜo Paulo - SP, 04140-000, Brasil;04140-000;Rua Correia de Lemos;543;Sǜo Paulo;Sǜo Paulo;Brasil
-235.811.028;-466.784.812;R. Joǜo Cachoeira, 111 - Itaim Bibi, Sǜo Paulo - SP, 04535-010, Brasil;04535-010;Rua Joǜo Cachoeira;111;Sǜo Paulo;Sǜo Paulo;Brasil
-235.641.945;-4.666.618.829.999.990;R. Augusta, 2633 - Cerqueira CǸsar, Sǜo Paulo - SP, 01413-100, Brasil;01413-100;Rua Augusta;2633;Sǜo Paulo;Sǜo Paulo;Brasil
-235.442.824;-466.512.466;Rua Gen. Jardim, 688 - Vila Buarque, Sǜo Paulo - SP, 01223-010, Brasil;01223-010;Rua General Jardim;688;Sǜo Paulo;Sǜo Paulo;Brasil
-235.710.298;-465.059.327;Rua Ant��nio La Giudice, 1 - r - Jardim Aricanduva, Sǜo Paulo - SP, 03454-000, Brasil;03454-000;Rua Ant��nio La Giudice;1;Sǜo Paulo;Sǜo Paulo;Brasil
-23.528.856;-467.300.577;R. Carlos Weber, 956 - Vila Leopoldina, Sǜo Paulo - SP, 05303-000, Brasil;05303-000;Rua Carlos Weber;956;Sǜo Paulo;Sǜo Paulo;Brasil
-236.121.195;-466.748.112;R. Rita Joana de Sousa - Brooklin, Sǜo Paulo - SP, Brasil;not returned by google maps;Rua Rita Joana de Sousa;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-234.892.426;-466.442.784;R. Clǭudio Rodrigues Lopes, 63 - Chora Menino, Sǜo Paulo - SP, 02463-050, Brasil;02463-050;Rua Clǭudio Rodrigues Lopes;63;Sǜo Paulo;Sǜo Paulo;Brasil
-236.548.849;-467.016.138;R. Carlos Gomes - Santo Amaro, Sǜo Paulo - SP, 08321-078, Brasil;08321-078;Rua Carlos Gomes;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-235.624.901;-464.646.763;R. dos Secadouros, 100 - Vila Carmosina, Sǜo Paulo - SP, 08270-230, Brasil;08270-230;Rua dos Secadouros;100;Sǜo Paulo;Sǜo Paulo;Brasil
-236.279.685;-4.666.430.769.999.990;R. Nhu-Gua��u, 211 - Nova Piraju, Sǜo Paulo - SP, 04626-911, Brasil;04626-911;Rua Nhu-Gua��u;211;Sǜo Paulo;Sǜo Paulo;Brasil
-235.002.983;-466.302.312;Alfredo Pujol, 451 - Santana, Sǜo Paulo - SP, 02017-010, Brasil;02017-010;Alfredo Pujol;451;Sǜo Paulo;Sǜo Paulo;Brasil
-235.396.559;-465.957.632;R. Martim Afonso, 214 - BelǸm, Sǜo Paulo - SP, 03057-050, Brasil;03057-050;Rua Martim Afonso;214;Sǜo Paulo;Sǜo Paulo;Brasil
-23.597.441;-46.697.262;Av. Magalhǜes de Castro, Sǜo Paulo - SP, Brasil;not returned by google maps;Avenida Magalhǜes de Castro;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-236.556.211;-466.938.142;Av. Washington Lu��s, 1277 - Santo Amaro, Sǜo Paulo - SP, 04662-002, Brasil;04662-002;Avenida Washington Lu��s;1277;Sǜo Paulo;Sǜo Paulo;Brasil
-236.075.319;-466.221.886;Rua Dom Ant��nio Barreiros, 111 - Vila Gumercindo, Sǜo Paulo - SP, 04134-090, Brasil;04134-090;Rua Dom Ant��nio Barreiros;111;Sǜo Paulo;Sǜo Paulo;Brasil
-235.002.983;-466.302.312;Alfredo Pujol, 451 - Santana, Sǜo Paulo - SP, 02017-010, Brasil;02017-010;Alfredo Pujol;451;Sǜo Paulo;Sǜo Paulo;Brasil
-235.843.233;-465.880.279;R. Maria Daffre, 235 - Jardim Sabara, Sǜo Paulo - SP, 03150-020, Brasil;03150-020;Rua Maria Daffre;235;Sǜo Paulo;Sǜo Paulo;Brasil
-235.810.819;-466.428.126;R. Humberto I, 115 - Vila Mariana, Sǜo Paulo - SP, 04018-030, Brasil;04018-030;Rua Humberto I;115;Sǜo Paulo;Sǜo Paulo;Brasil
-210.548.524;-496.784.964;JosǸ Bonifǭcio, SP, 15200-000, Brasil;15200-000;not returned by google maps;not returned by google maps;JosǸ Bonifǭcio;Sǜo Paulo;Brasil
-235.454.067;-464.409.775;Condom��nio Edif��cio Grevileas II - R. Isidoro de Lara, 65 - Cj. J. Bonifǭcio, Sǜo Paulo - SP, 08253-250, Brasil;08253-250;Rua Isidoro de Lara;65;Sǜo Paulo;Sǜo Paulo;Brasil
-237.289.796;-467.615.936;R. L��tus Azul - Cidade Ipava, Sǜo Paulo - SP, 04951-050, Brasil;04951-050;Rua L��tus Azul;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-2.353.862;-466.926.257;Rua General G��is Monteiro, 18 - Perdizes, Sǜo Paulo - SP, 05029-000, Brasil;05029-000;Rua General G��is Monteiro;18;Sǜo Paulo;Sǜo Paulo;Brasil
-234.842.282;-466.426.084;R. Conselheiro Moreira de Barros, 2399 - Lauzane Paulista, Sǜo Paulo - SP, 02430-001, Brasil;02430-001;Rua Conselheiro Moreira de Barros;2399;Sǜo Paulo;Sǜo Paulo;Brasil
-235.766.073;-46.409.769;Guaianases, Sǜo Paulo - SP, Brasil;not returned by google maps;not returned by google maps;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-23.539.351;-464.170.984;R. EugǦnio Radiante, 124 - Jardim Guaianazes, Sǜo Paulo - SP, 08431-360, Brasil;08431-360;Rua EugǦnio Radiante;124;Sǜo Paulo;Sǜo Paulo;Brasil
-235.187.054;-465.297.454;R. Sǜo FlorǦncio, 344 - Vila Feliz, Sǜo Paulo - SP, 03615-000, Brasil;03615-000;Rua Sǜo FlorǦncio;344;Sǜo Paulo;Sǜo Paulo;Brasil
-235.917.439;-466.790.947;R. Min. Jesu��no Cardoso, 120 - Vila Nova Concei��ǜo, Sǜo Paulo - SP, 04544-050, Brasil;04544-050;Rua Ministro Jesu��no Cardoso;120;Sǜo Paulo;Sǜo Paulo;Brasil
-234.848.005;-467.075.404;R. Joǜo Fernandes Braga - Vila Iorio, Sǜo Paulo - SP, 02965-070, Brasil;02965-070;Rua Joǜo Fernandes Braga;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-234.906.468;-466.362.646;R. Itaici, 94 - Santa Teresinha, Sǜo Paulo - SP, 02460-030, Brasil;02460-030;Rua Itaici;94;Sǜo Paulo;Sǜo Paulo;Brasil
-235.417.956;-467.519.297;Av. Pres. Altino, 1632 - JaguarǸ, Sǜo Paulo - SP, 05323-002, Brasil;05323-002;Avenida Presidente Altino;1632;Sǜo Paulo;Sǜo Paulo;Brasil
-235.060.029;-464.323.033;R. Barros Vulcǜo, 187 - Cidade Nova Sǜo Miguel, Sǜo Paulo - SP, 08042-340, Brasil;08042-340;Rua Barros Vulcǜo;187;Sǜo Paulo;Sǜo Paulo;Brasil
-234.906.468;-466.362.646;R. Itaici, 94 - Santa Teresinha, Sǜo Paulo - SP, 02460-030, Brasil;02460-030;Rua Itaici;94;Sǜo Paulo;Sǜo Paulo;Brasil
-236.202.166;-467.360.253;Av. JosǸ Galante, 474 - Vila Andrade, Sǜo Paulo - SP, 05642-001, Brasil;05642-001;Avenida JosǸ Galante;474;Sǜo Paulo;Sǜo Paulo;Brasil
-23.549.728;-466.898.328;Rua AgissǦ, 247 - Jardim das Bandeiras, Sǜo Paulo - SP, 05439-010, Brasil;05439-010;Rua AgissǦ;247;Sǜo Paulo;Sǜo Paulo;Brasil
-236.318.849;-466.426.634;R. Guaratuba, 98 - Vila Guarani (Zona Sul), Sǜo Paulo - SP, 04310-050, Brasil;04310-050;Rua Guaratuba;98;Sǜo Paulo;Sǜo Paulo;Brasil
-234.667.899;-466.386.513;Av. Parada Pinto, 3420 - Parque Mandaqui, Sǜo Paulo - SP, 02611-001, Brasil;02611-001;Avenida Parada Pinto;3420;Sǜo Paulo;Sǜo Paulo;Brasil
-235.910.511;-4.668.573.259.999.990;Av. Pres. Juscelino Kubitschek, 1726 - Itaim Bibi, Sǜo Paulo - SP, 13571-410, Brasil;13571-410;Avenida Presidente Juscelino Kubitschek;1726;Sǜo Paulo;Sǜo Paulo;Brasil
-23.574.437;-466.368.872;R. do Para��so, 667 - Para��so, Sǜo Paulo - SP, 02327-100, Brasil;02327-100;Rua do Para��so;667;Sǜo Paulo;Sǜo Paulo;Brasil
-23.557.998;-466.286.403;Rua Barǜo de Iguape, 855 - Liberdade, Sǜo Paulo - SP, 01507-001, Brasil;01507-001;Rua Barǜo de Iguape;855;Sǜo Paulo;Sǜo Paulo;Brasil
-234.809.719;-466.313.688;Rua Dr. Orlando Zamitti Mammana, 81 - Jardim Para��so, Sǜo Paulo - SP, 02417-022, Brasil;02417-022;Rua Doutor Orlando Zamitti Mammana;81;Sǜo Paulo;Sǜo Paulo;Brasil
-235.910.511;-4.668.573.259.999.990;Av. Pres. Juscelino Kubitschek, 1726 - Itaim Bibi, Sǜo Paulo - SP, 13571-410, Brasil;13571-410;Avenida Presidente Juscelino Kubitschek;1726;Sǜo Paulo;Sǜo Paulo;Brasil
-235.543.696;-466.397.858;R. Francisca Miquelina, 277 - Bela Vista, Sǜo Paulo - SP, 01316-000, Brasil;01316-000;Rua Francisca Miquelina;277;Sǜo Paulo;Sǜo Paulo;Brasil
-236.136.964;-464.816.049;Rua Ministro Lu��s Sparano, 181 - Jardim Santa Adelia, Sǜo Paulo - SP, 03970-050, Brasil;03970-050;Rua Ministro Lu��s Sparano;181;Sǜo Paulo;Sǜo Paulo;Brasil
-235.543.696;-466.397.858;R. Francisca Miquelina, 277 - Bela Vista, Sǜo Paulo - SP, 01316-000, Brasil;01316-000;Rua Francisca Miquelina;277;Sǜo Paulo;Sǜo Paulo;Brasil
-236.285.407;-466.896.818;R. Joaquim Guarani, 63 - Jardim das Acacias, Sǜo Paulo - SP, 04707-060, Brasil;04707-060;Rua Joaquim Guarani;63;Sǜo Paulo;Sǜo Paulo;Brasil
-236.258.236;-4.662.547.610.000.000;R. Francisco Tapaj��s, 359 - Vila Santo Estefano, Sǜo Paulo - SP, 04153-000, Brasil;04153-000;Rua Francisco Tapaj��s;359;Sǜo Paulo;Sǜo Paulo;Brasil
-235.554.048;-466.456.426;Bela Vista, Sǜo Paulo - SP, Brasil;not returned by google maps;not returned by google maps;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-235.543.696;-466.397.858;R. Francisca Miquelina, 277 - Bela Vista, Sǜo Paulo - SP, 01316-000, Brasil;01316-000;Rua Francisca Miquelina;277;Sǜo Paulo;Sǜo Paulo;Brasil
-235.563.393;-466.421.441;R. Humaitǭ, 571 - Bela Vista, Sǜo Paulo - SP, 01321-010, Brasil;01321-010;Rua Humaitǭ;571;Sǜo Paulo;Sǜo Paulo;Brasil
-236.416.625;-467.355.132;Av. Alberto Augusto Alves, Sǜo Paulo - SP, 05724-030, Brasil;05724-030;Avenida Alberto Augusto Alves;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-234.804.429;-46.648.626;R. Manuel Aguilar, 16 - Lauzane Paulista, Sǜo Paulo - SP, 02430-010, Brasil;02430-010;Rua Manuel Aguilar;16;Sǜo Paulo;Sǜo Paulo;Brasil
-234.854.366;-466.906.831;R. Joǜo Delgado, 269 - Freguesia do �?, Sǜo Paulo - SP, 02737-010, Brasil;02737-010;Rua Joǜo Delgado;269;Sǜo Paulo;Sǜo Paulo;Brasil
-235.543.696;-466.397.858;R. Francisca Miquelina, 277 - Bela Vista, Sǜo Paulo - SP, 01316-000, Brasil;01316-000;Rua Francisca Miquelina;277;Sǜo Paulo;Sǜo Paulo;Brasil
-234.633.189;-466.958.899;Vila Itaberaba, Sǜo Paulo - SP, 02675-031, Brasil;02675-031;not returned by google maps;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-234.686.737;-466.917.641;R. Min. Washington de Oliveira, 374 - Brasilǽndia, Sǜo Paulo - SP, 02845-060, Brasil;02845-060;Rua Ministro Washington de Oliveira;374;Sǜo Paulo;Sǜo Paulo;Brasil
-234.986.405;-467.508.156;R. Jonas Eudoque dos Santos, 38 - Vila Guedes, Sǜo Paulo - SP, 05136-250, Brasil;05136-250;Rua Jonas Eudoque dos Santos;38;Sǜo Paulo;Sǜo Paulo;Brasil
-235.935.688;-466.715.127;R. Jacques FǸlix, 601 - Vila Nova Concei��ǜo, Sǜo Paulo - SP, 04509-002, Brasil;04509-002;Rua Jacques FǸlix;601;Sǜo Paulo;Sǜo Paulo;Brasil
-235.689.076;-467.130.653;R. Raul Saddi, 88 - Butantǜ, Sǜo Paulo - SP, 05503-010, Brasil;05503-010;Rua Raul Saddi;88;Sǜo Paulo;Sǜo Paulo;Brasil
-235.629.119;-465.184.131;R. Eng. Guilherme Cristiano Frender, 118 - Vila Antonieta, Sǜo Paulo - SP, 03477-000, Brasil;03477-000;Rua Engenheiro Guilherme Cristiano Frender;118;Sǜo Paulo;Sǜo Paulo;Brasil
-23.530.735;-464.764.013;R. Blaise Pascal, 50 - Artur Alvim, Sǜo Paulo - SP, 03693-080, Brasil;03693-080;Rua Blaise Pascal;50;Sǜo Paulo;Sǜo Paulo;Brasil
-23.534.465;-46.663.999;R. Turiassu, 60 - Perdizes, Sǜo Paulo - SP, 05005-000, Brasil;05005-000;Rua Turiassu;60;Sǜo Paulo;Sǜo Paulo;Brasil
-235.209.406;-464.353.068;Av. Monsenhor Agnelo, 531 - Vila Progresso (Zona Leste), Sǜo Paulo - SP, 08240-670, Brasil;08240-670;Avenida Monsenhor Agnelo;531;Sǜo Paulo;Sǜo Paulo;Brasil
-234.770.648;-467.442.413;R. Laranjal do Jari, 130 - Vila Pirituba, Sǜo Paulo - SP, 05172-185, Brasil;05172-185;Rua Laranjal do Jari;130;Sǜo Paulo;Sǜo Paulo;Brasil
-23.534.909;-4.656.362.679.999.990;R. Sousa Breves, 97 - Vila Zilda, Sǜo Paulo - SP, 03069-060, Brasil;03069-060;Rua Sousa Breves;97;Sǜo Paulo;Sǜo Paulo;Brasil
-235.937.076;-465.438.902;Av. do Orat��rio, 2635 - Vila Paulo Silas, Sǜo Paulo - SP, 03221-100, Brasil;03221-100;Avenida do Orat��rio;2635;Sǜo Paulo;Sǜo Paulo;Brasil
-234.720.634;-466.416.941;R. Yvorne, 32 - Lauzane Paulista, Sǜo Paulo - SP, 02442-010, Brasil;02442-010;Rua Yvorne;32;Sǜo Paulo;Sǜo Paulo;Brasil
-235.911.551;-466.273.633;R. Francisco de Vit��ria, 201 - Jardim Vila Mariana, Sǜo Paulo - SP, 04116-180, Brasil;04116-180;Rua Francisco de Vit��ria;201;Sǜo Paulo;Sǜo Paulo;Brasil
-235.788.917;-466.364.309;R. Dr. Nicolau de Sousa Queir��s, 603 - Vila Mariana, Sǜo Paulo - SP, 04105-002, Brasil;04105-002;Rua Doutor Nicolau de Sousa Queir��s;603;Sǜo Paulo;Sǜo Paulo;Brasil
-236.202.558;-466.405.856;R. das Uvaias, 125 - Vila da Saǧde, Sǜo Paulo - SP, 04055-110, Brasil;04055-110;Rua das Uvaias;125;Sǜo Paulo;Sǜo Paulo;Brasil
-234.720.634;-466.416.941;R. Yvorne, 32 - Lauzane Paulista, Sǜo Paulo - SP, 02442-010, Brasil;02442-010;Rua Yvorne;32;Sǜo Paulo;Sǜo Paulo;Brasil
-235.206.466;-4.644.124.739.999.990;R. Cardon, 1270 - Jardim Ipanema (Zona Leste), Sǜo Paulo - SP, 08240-000, Brasil;08240-000;Rua Cardon;1270;Sǜo Paulo;Sǜo Paulo;Brasil
-235.308.748;-465.175.594;R. Astorga, 851 - Vila Guilhermina, Sǜo Paulo - SP, 03542-000, Brasil;03542-000;Rua Astorga;851;Sǜo Paulo;Sǜo Paulo;Brasil
-235.844.121;-465.706.128;R. Giovani Pattoli, 606 - Jardim Avelino, Sǜo Paulo - SP, 03227-090, Brasil;03227-090;Rua Giovani Pattoli;606;Sǜo Paulo;Sǜo Paulo;Brasil
-235.568.937;-4.669.829.559.999.990;R. dos Macunis, 440 - Alto de Pinheiros, Sǜo Paulo - SP, 05444-001, Brasil;05444-001;Rua dos Macunis;440;Sǜo Paulo;Sǜo Paulo;Brasil
-235.349.948;-46.454.023;Itaquera, Sǜo Paulo - SP, Brasil;not returned by google maps;not returned by google maps;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-235.587.625;-464.610.312;R. Arraial da Anta, 468 - Vila Carmosina, Sǜo Paulo - SP, 08270-090, Brasil;08270-090;Rua Arraial da Anta;468;Sǜo Paulo;Sǜo Paulo;Brasil
-235.041.973;-4.668.040.930.000.000;Av. Nossa Senhora do �?, 865 - Limǜo, Sǜo Paulo - SP, 02715-000, Brasil;02715-000;Avenida Nossa Senhora do �?;865;Sǜo Paulo;Sǜo Paulo;Brasil
-235.307.997;-465.175.826;R. Astorga, 847 - Vila Guilhermina, Sǜo Paulo - SP, 03542-000, Brasil;03542-000;Rua Astorga;847;Sǜo Paulo;Sǜo Paulo;Brasil
-235.751.806;-467.192.008;Rua Alberto Tanganelli Neto, 161 - Conj. Res. Butanta, Sǜo Paulo - SP, 05540-030, Brasil;05540-030;Rua Alberto Tanganelli Neto;161;Sǜo Paulo;Sǜo Paulo;Brasil
-235.347.785;-465.660.072;R. Dr. �?ngelo Vita, 125 - Vila Zilda, Sǜo Paulo - SP, 03069-000, Brasil;03069-000;Rua Doutor �?ngelo Vita;125;Sǜo Paulo;Sǜo Paulo;Brasil
-235.657.932;-465.641.071;Rua Hermann Teles Ribeiro, 185 - Vila Invernada, Sǜo Paulo - SP, 03348-010, Brasil;03348-010;Rua Hermann Teles Ribeiro;185;Sǜo Paulo;Sǜo Paulo;Brasil
-23.605.284;-464.706.388;Av. Ragueb Chohfi, 880 - Jardim TrǦs Marias, Sǜo Paulo - SP, 08375, Brasil;8375;Avenida Ragueb Chohfi;880;Sǜo Paulo;Sǜo Paulo;Brasil
-23.535.601;-466.709.238;R. Dr. Homem de Melo, 629 - Perdizes, Sǜo Paulo - SP, 05007-001, Brasil;05007-001;Rua Doutor Homem de Melo;629;Sǜo Paulo;Sǜo Paulo;Brasil
-234.887.989;-4.666.791;R. Aristides Jofre, 140 - Casa Verde Alta, Sǜo Paulo - SP, 02565-040, Brasil;02565-040;Rua Aristides Jofre;140;Sǜo Paulo;Sǜo Paulo;Brasil
-235.357.813;-465.658.705;R. Dr. �?ngelo Vita - Tatuape, Sǜo Paulo - SP, 03069-000, Brasil;03069-000;Rua Doutor �?ngelo Vita;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-235.640.186;-465.873.123;Alto da Mooca, Sǜo Paulo - SP, Brasil;not returned by google maps;not returned by google maps;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-235.603.312;-465.819.974;Rua Jaboticabal, 94 - Vila Bertioga, Sǜo Paulo - SP, 03188-000, Brasil;03188-000;Rua Jaboticabal;94;Sǜo Paulo;Sǜo Paulo;Brasil
-23.621.827;-466.377.016;R. Paracatu, 398 - Parque Imperial, Sǜo Paulo - SP, 04302-021, Brasil;04302-021;Rua Paracatu;398;Sǜo Paulo;Sǜo Paulo;Brasil
-23.621.827;-466.377.016;R. Paracatu, 398 - Parque Imperial, Sǜo Paulo - SP, 04302-021, Brasil;04302-021;Rua Paracatu;398;Sǜo Paulo;Sǜo Paulo;Brasil
-235.533.656;-465.594.897;R. Nestor de Barros, 170 - Vila Reg. Feij��, Sǜo Paulo - SP, 03325-050, Brasil;03325-050;Rua Nestor de Barros;170;Sǜo Paulo;Sǜo Paulo;Brasil
-234.980.169;-466.232.005;Rua Benvinda Aparecida de Abreu Leme, 118 - Santana, Sǜo Paulo - SP, 02038-010, Brasil;02038-010;Rua Benvinda Aparecida de Abreu Leme;118;Sǜo Paulo;Sǜo Paulo;Brasil
-236.416.625;-467.355.132;Av. Alberto Augusto Alves, Sǜo Paulo - SP, 05724-030, Brasil;05724-030;Avenida Alberto Augusto Alves;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-235.268.716;-466.986.166;R. Fǭbia, 800 - Vila Romana, Sǜo Paulo - SP, 05051-050, Brasil;05051-050;Rua Fǭbia;800;Sǜo Paulo;Sǜo Paulo;Brasil
-235.917.141;-468.057.532;Av. Sǜo Paulo Paranǭ - Conj. Promorar Raposo Tavares, Sǜo Paulo - SP, 05574-001, Brasil;05574-001;Avenida Sǜo Paulo Paranǭ;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-235.796.051;-465.814.229;Rua Orfanato, 411 - Vila Prudente, Sǜo Paulo - SP, 03131-010, Brasil;03131-010;Rua Orfanato;411;Sǜo Paulo;Sǜo Paulo;Brasil
-234.769.349;-466.031.878;Rua En��tria, 330 - Vila Mazzei, Sǜo Paulo - SP, 02309-100, Brasil;02309-100;Rua En��tria;330;Sǜo Paulo;Sǜo Paulo;Brasil
-236.482.076;-466.000.616;Rua Giovanni Bellini, 0 - Vila Santa Teresa, Sǜo Paulo - SP, 04190-030, Brasil;04190-030;Rua Giovanni Bellini;0;Sǜo Paulo;Sǜo Paulo;Brasil
-236.904.454;-466.856.253;Usina Piratininga, Sǜo Paulo - SP, Brasil;not returned by google maps;not returned by google maps;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-235.861.582;-465.426.452;Vila Ema, Sǜo Paulo - SP, Brasil;not returned by google maps;not returned by google maps;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-235.821.389;-465.557.471;Av. Professor Luiz Ignǭcio Anhaia Mello, 4001 - Vila Graciosa, Sǜo Paulo - SP, 03295-000, Brasil;03295-000;Avenida Professor Luiz Ignǭcio Anhaia Mello;4001;Sǜo Paulo;Sǜo Paulo;Brasil
-234.980.169;-466.232.005;Rua Benvinda Aparecida de Abreu Leme, 118 - Santana, Sǜo Paulo - SP, 02038-010, Brasil;02038-010;Rua Benvinda Aparecida de Abreu Leme;118;Sǜo Paulo;Sǜo Paulo;Brasil
-235.357.813;-465.658.705;R. Dr. �?ngelo Vita - Tatuape, Sǜo Paulo - SP, 03069-000, Brasil;03069-000;Rua Doutor �?ngelo Vita;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-236.230.178;-466.759.104;Rua Gabriele D'Annunzio - Campo Belo, Sǜo Paulo - SP, Brasil;not returned by google maps;Rua Gabriele D'Annunzio;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-235.266.814;-466.968.901;R. Espǭrtaco, 478 - Vila Romana, Sǜo Paulo - SP, 05045-000, Brasil;05045-000;Rua Espǭrtaco;478;Sǜo Paulo;Sǜo Paulo;Brasil
-235.744.784;-466.133.842;R. Gaspar Fernandes, 191 - Vila Monumento, Sǜo Paulo - SP, 01549-000, Brasil;01549-000;Rua Gaspar Fernandes;191;Sǜo Paulo;Sǜo Paulo;Brasil
-235.337.992;-46.647.657;Alameda Nothmann, 707 - Campos El��seos, Sǜo Paulo - SP, 01216-000, Brasil;01216-000;Alameda Nothmann;707;Sǜo Paulo;Sǜo Paulo;Brasil
-235.119.694;-466.565.787;R. Joǜo Rudge, 450 - Casa Verde, Sǜo Paulo - SP, 02513-020, Brasil;02513-020;Rua Joǜo Rudge;450;Sǜo Paulo;Sǜo Paulo;Brasil
-236.133.463;-466.746.271;R. Princesa Isabel, 1575 - Brooklin, Sǜo Paulo - SP, 04601-003, Brasil;04601-003;Rua Princesa Isabel;1575;Sǜo Paulo;Sǜo Paulo;Brasil
-235.098.453;-466.992.407;Rua Francisco Corazza - ǁgua Branca, Sǜo Paulo - SP, 05038-130, Brasil;05038-130;Rua Francisco Corazza;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-235.382.599;-4.668.558.720.000.000;R. Caja��ba, 410 - Pompeia, Sǜo Paulo - SP, 05025-000, Brasil;05025-000;Rua Caja��ba;410;Sǜo Paulo;Sǜo Paulo;Brasil
-235.488.477;-466.881.425;R. Joǜo Moura, 2347 - Pinheiros, Sǜo Paulo - SP, 05412-004, Brasil;05412-004;Rua Joǜo Moura;2347;Sǜo Paulo;Sǜo Paulo;Brasil
-235.960.771;-466.736.209;Av. Santo Amaro, 1342 - Vila Nova Concei��ǜo, Sǜo Paulo - SP, 04506-001, Brasil;04506-001;Avenida Santo Amaro;1342;Sǜo Paulo;Sǜo Paulo;Brasil
-235.382.599;-4.668.558.720.000.000;R. Caja��ba, 410 - Pompeia, Sǜo Paulo - SP, 05025-000, Brasil;05025-000;Rua Caja��ba;410;Sǜo Paulo;Sǜo Paulo;Brasil
-235.960.771;-466.736.209;Av. Santo Amaro, 1342 - Vila Nova Concei��ǜo, Sǜo Paulo - SP, 04506-001, Brasil;04506-001;Avenida Santo Amaro;1342;Sǜo Paulo;Sǜo Paulo;Brasil
-235.382.599;-4.668.558.720.000.000;R. Caja��ba, 410 - Pompeia, Sǜo Paulo - SP, 05025-000, Brasil;05025-000;Rua Caja��ba;410;Sǜo Paulo;Sǜo Paulo;Brasil
-235.280.918;-464.926.324;Rua Wadih Hatti, 568 - Vila RǸ, Sǜo Paulo - SP, 03666-010, Brasil;03666-010;Rua Wadih Hatti;568;Sǜo Paulo;Sǜo Paulo;Brasil
-234.936.183;-466.411.889;R. Nova dos Portugueses, 511 - Chora Menino, Sǜo Paulo - SP, 02462-080, Brasil;02462-080;Rua Nova dos Portugueses;511;Sǜo Paulo;Sǜo Paulo;Brasil
-235.213.996;-466.602.676;Av. MarquǦs de Sǜo Vicente, 446 - Vǭrzea da Barra Funda, Sǜo Paulo - SP, 01139-000, Brasil;01139-000;Avenida MarquǦs de Sǜo Vicente;446;Sǜo Paulo;Sǜo Paulo;Brasil
-235.623.772;-467.567.097;R. Dr. HǸlio FidǸlis, 26 - Cidade Sǜo Francisco, Sǜo Paulo - SP, 05351-035, Brasil;05351-035;Rua Doutor HǸlio FidǸlis;26;Sǜo Paulo;Sǜo Paulo;Brasil
-235.966.026;-464.829.528;R. Paulino Cursi, 333 - Cidade Sǜo Mateus, Sǜo Paulo - SP, 03960-060, Brasil;03960-060;Rua Paulino Cursi;333;Sǜo Paulo;Sǜo Paulo;Brasil
-236.416.625;-467.355.132;Av. Alberto Augusto Alves, Sǜo Paulo - SP, 05724-030, Brasil;05724-030;Avenida Alberto Augusto Alves;not returned by google maps;Sǜo Paulo;Sǜo Paulo;Brasil
-235.215.749;-466.641.216;Av. MarquǦs de Sǜo Vicente, 446 - Barra Funda, Sǜo Paulo - SP, 01139-000, Brasil;01139-000;Avenida MarquǦs de Sǜo Vicente;446;Sǜo Paulo;Sǜo Paulo;Brasil
-235.260.497;-466.499.607;R. do Bosque, 136 - Barra Funda, Sǜo Paulo - SP, 01136-000, Brasil;01136-000;Rua do Bosque;136;Sǜo Paulo;Sǜo Paulo;Brasil
-236.211.337;-466.660.519;R. Afonso Bandeira de Melo, 281 - Vila Congonhas, Sǜo Paulo - SP, 04613-060, Brasil;04613-060;Rua Afonso Bandeira de Melo;281;Sǜo Paulo;Sǜo Paulo;Brasil
-235.156.442;-467.132.119;Av. Raimundo Pereira de Magalhǜes, 555 - Vila Anastǭcio, Sǜo Paulo - SP, 05092-040, Brasil;05092-040;Avenida Raimundo Pereira de Magalhǜes;555;Sǜo Paulo;Sǜo Paulo;Brasil
